scenario_group,valve_context,thickness_mm,pore_index_0_1,degradation_half_life_months,material_risk_index_0_1,morphology_index_0_1,target_gradient_mmHg,predicted_gradient_mmHg,effective_orifice_area_cm2,residual_Mw_12m_percent,integration_12m_index_0_1,region_specificity_hinge_belly_ratio,regurgitation_fraction_percent,failure_risk_0_1,objective_score,feasible,result_type
hydrodynamic_only,aortic_high_pressure,0.6899321647488624,0.5021097690449858,10.016259631036474,0.2972596895905057,0.7671765332650955,32.75,40.389461813093256,2.027179936280476,45.622252109377634,0.5936949409315125,4.655797256628944,8.158181773873824,0.2004301311434676,0.34898940850473154,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5352690008449466,0.43614336533586473,44.40496118889953,0.534266250702447,0.6552217075329421,32.75,30.51771053365269,2.2253661381617125,80.73094976930257,0.6126380302650591,4.293251981186696,9.982609563852362,0.07818213753859714,0.4504621658910456,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.8859727215619893,0.11100895685311842,33.62329641843762,0.44398732596317614,0.6455585250896388,1.4,17.34408458692331,1.448682891918854,76.55708154748666,0.4156189815400014,4.221697050374029,12.409300499086,0.17897715458080754,-1.0,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6505135034282321,0.678988259397234,15.260540464067404,0.6082055051118369,0.707270509249539,32.75,39.93773532768107,2.078460339568101,56.183047370935554,0.6969660664072133,3.8292549275751924,11.577068647859852,0.26190097750495195,0.38088091319541817,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6827898105691632,0.3887162619899806,13.515491043540731,0.39321292344242853,0.4947857458537444,1.4,6.538784530768618,2.010456193042108,55.40439664817208,0.666410483488817,7.384217356653624,13.940046859926408,0.3967381501434049,-0.055259256708673654,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5112632270811716,0.7705216690641454,41.068604850184954,0.40152624106653156,0.4116198362790517,1.4,5.0,2.393900861537521,78.90431249383519,0.6692112212086709,3.6984500613222417,5.189136447727153,0.0477977773587873,0.1944503462392641,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.3754351458922419,0.451277043403046,40.81950463950058,0.36379153409371834,0.3259899528028408,32.75,21.758602965272445,2.638251514982255,76.42022906427228,0.33818471070652273,6.589433558317118,9.046304219022554,0.0643767033649651,0.33182915009970215,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.4102270431473312,0.4822145727132061,45.24042632814255,0.8485434220395969,0.13965652831791975,32.75,29.335184536632443,2.5870549880481515,75.40066965337981,0.34092061748989994,4.297614643593432,5.870607513598843,0.05693043716963601,0.31875596947946316,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.33092048897774695,0.24364471886593358,16.05239228766997,0.06556685998475117,0.5559462905161168,32.75,22.06320178385392,2.5511041947539277,60.926767206988984,0.4908720896607564,3.3908973572778853,8.771543782747457,0.24621052525548656,0.3595929016063797,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6956631551708946,0.3068979256334821,29.846440886061835,0.8956777706076204,0.4752662757613246,32.75,34.56582246144047,1.8845292114909635,72.20526524537682,0.46312229383608305,5.156521518172589,7.864017052988948,0.14431500562117153,0.3173092836008237,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.4884135700406582,0.6680289351766111,14.616090154692522,0.37239950768155466,0.15701260580465404,1.4,5.0,2.4427685960001986,54.287781158504586,0.49018788413191205,2.60140067684609,9.874464296477136,0.39167954236241337,0.024703231256782136,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.7024000863347306,0.45394843876467206,40.23430346143467,0.37839448012127647,0.29144277370282706,1.4,10.018889854267316,1.9536836740764534,78.15564822059747,0.7656788745704767,5.391876785749655,10.404575250084847,0.09164626143958068,-0.2237474699281638,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5717463043692103,0.587348416576369,25.6744217846715,0.7033035632448353,0.7584826191624187,32.75,38.47583831420908,2.1113359591483665,69.61434286832066,0.7522554890807458,4.617187847929183,13.337806344466177,0.35561287034255024,0.4126774052976211,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5031490630767287,0.11047157144258253,36.44137114995142,0.3994490648532745,0.28004364404575954,1.4,5.627867322290188,2.3635200678622947,78.31926196422619,0.4362323170483602,6.3826649659145325,12.541395277514987,0.09522280487725622,0.03278804649553695,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.36286354640503204,0.45261845697122755,11.151919924767176,0.6049803398911044,0.43314722874138567,1.4,5.0,2.6444801513235525,45.90980392202361,0.5132274125033556,7.569012825289622,9.496620271112501,0.376368893112603,0.013228289216495943,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5982612372740285,0.37410954023573334,39.56137788948842,0.863267611177527,0.1951768902718235,1.4,5.0,2.0912139340912206,74.38181867173326,0.48610092381086023,2.3426632413835033,13.7041374635574,0.08496753097413529,0.051382715892749814,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5150187173685128,0.2459019768424011,18.72047882051793,0.8115782427733724,0.20286195079585867,1.4,5.0,2.082720719769423,56.063553184541774,0.32775505638169694,3.788612769561828,14.92614660865831,0.41678532804255586,-0.0974757850791483,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6943494284728675,0.3545677325630035,42.02656559665325,0.5138300098482601,0.7307111467783977,1.4,5.0,1.9308568718979529,77.4477533894802,0.7416198570138389,3.4132695942917644,9.164742344324663,0.09730210992240494,0.18218297269490008,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.4355342918599043,0.2857951142053447,17.0626223888949,0.6949869151212856,0.11000678103068834,32.75,23.330810287027543,2.3486772759592176,54.91166831029047,0.4700974834025839,9.08222957451506,13.057463914074996,0.2613018672453694,0.2817954962728911,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6485772437595259,0.44373096285008934,40.023695028609446,0.4031912705948529,0.3065235295362701,32.75,35.64545909567242,2.055568367192252,75.9135641854533,0.47665273576447414,3.7663857180970712,11.377652192623286,0.0470534836031643,0.3892238081200104,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.812535746595606,0.4173240215519166,15.096017803836471,0.7484397411477677,0.9327600409925337,1.4,16.489007764145683,1.5774715667088517,58.19421010001728,0.6218882946894929,3.475437636518374,12.024058305295299,0.694943038155952,-1.0,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5936089463455552,0.4470606267978957,35.20985505604824,0.2031650930746529,0.4783036224998886,1.4,5.0,2.124575086394781,72.37783799290146,0.6860195817821937,10.212723259100919,12.216155969643431,0.037515392445001274,0.19380998824688203,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.675646632438701,0.5477774181791032,39.6118315579603,0.0910686032920183,0.5955920084613247,1.4,5.649665788475674,2.014297518029787,81.82434786898116,0.6848681976106873,3.6739304044065566,11.289762168049176,0.03387393284964975,0.1586809599592094,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6415024393884128,0.31017372581799146,24.676848342262417,0.536659408326882,0.6267106406898563,32.75,39.51003563570565,2.0112576430844333,71.2385859800322,0.7683802946861329,2.8806868334304045,7.952470485317647,0.06511844451861981,0.4733907606748928,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.8536946375228035,0.579626323317832,19.28463932837517,0.24380481632582068,0.22652481137525726,1.4,13.31051796225477,1.7130324298834514,66.3369233844108,0.7056866457350468,2.7533326738303967,8.717376254230913,0.6827893859540919,-0.648205751885726,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6094496674710127,0.3983464923203737,23.092048596452646,0.7058533485768463,0.38240788457135644,1.4,5.0,2.120443615245093,67.27038945147285,0.547623401667341,4.798233076328127,15.56328582649986,0.4442011018458215,0.020998837722281276,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6619934162776816,0.3146401742430435,21.27048304142813,0.14119115782576824,0.4106359739861091,32.75,38.82341648386391,2.112330321420974,70.29922660324166,0.5853550039282769,4.782430245434741,12.166437141184405,0.05949358952512158,0.4349362188684754,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.544195835437447,0.4959263451846825,34.056531953488566,0.057645624351725745,0.25761488080871253,1.4,5.0,2.2288473875328902,82.52951875253316,0.5952020056422234,3.1818328612867948,13.174485617878611,0.05289903573649893,0.18833342126353145,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.4260978342907586,0.5515047472499939,11.693346290241967,0.6581330147676732,0.26058543074557855,32.75,32.55384686354,2.4331213288685793,45.38215804453756,0.46305246973152225,3.5517366771053878,8.428567145612384,0.5306956405455492,0.2595453154925098,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.356691890291013,0.7088880854168187,11.57458264679775,0.50071949412635,0.597082375851733,32.75,26.585753265141477,2.55015592265647,47.60771860543867,0.5419934475092273,4.637659675051634,7.465927473978558,0.28127917962189075,0.33319015638525906,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.7527078505018681,0.4600100121604726,20.93535803446089,0.9068138661471652,0.14762803191045237,1.4,8.60125576195902,1.8343168857627115,66.32158187449076,0.5098378312731617,6.579188760910664,7.261713542138168,0.42568177704141763,-0.33267810670365494,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.38866250058519364,0.3808253892205432,20.524987744365465,0.27273704707723617,0.1662309018493225,1.4,5.0,2.4028075612370405,63.29874546805343,0.6311678683685491,4.775490957471566,11.889942278344211,0.23854330397101642,0.13061130364616866,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6693383199653492,0.1760597349344457,16.7286690506228,0.16093050575055054,0.5659718439696434,1.4,6.611024347725888,2.005475024192582,59.48568685893379,0.7080802454148474,4.224250516266253,12.496580703698964,0.1815680093368445,0.016157138870930565,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6165626608614019,0.42158817204208243,37.23896797037126,0.0707955636365233,0.45440426041450643,32.75,29.71261594069807,2.1036691821847096,78.0994010600401,0.7295973130633127,4.2955102786852635,10.451136945663217,0.07435942232445751,0.5235027536695759,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6968456551833171,0.8330993018874758,10.902991103214157,0.44982261405084895,0.6007401192435786,32.75,37.67872816761696,2.1833582532917237,45.75999688671752,0.5573240156383342,5.784936486483816,7.488351101209831,0.28864345875987996,0.3253837691149146,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.4676460763866851,0.5331445858029593,45.1209212368365,0.14073519685631994,0.07426356294029116,32.75,33.17704029374107,2.540671896171454,77.78641929473642,0.43279467342336014,7.132089153736745,12.287173985086529,0.06722300464276346,0.4252436880917013,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.4234832136826864,0.5538150577841969,38.7844994055957,0.7480790944966444,0.6844241545488209,32.75,24.550011194870116,2.4424114157549446,80.92283226975556,0.680446056691879,3.3146643456426035,9.026797173308793,0.08219624591383254,0.45052552527060546,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6105394940959612,0.6185391081648554,25.312392680310552,0.11478721494704064,0.8149006776533185,32.75,33.87640122318794,2.163544167870026,72.81071805419039,0.8609389373244599,7.421591256307012,9.053674461311095,0.07868361960903444,0.5749312265766259,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5032253322867979,0.4608801961579526,42.63950795752118,0.8786793294052981,0.5217262688582719,1.4,5.0,2.4394299035857916,79.79835285672831,0.6458339269751835,4.22824247605392,7.968073261269071,0.07187609974077849,0.1464928287686006,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.3530354661429955,0.4655868357150526,33.48983366095854,0.5367685309178555,0.8067562876333518,1.4,5.0,2.625027777588278,69.68362440908318,0.5522114774934321,2.9486967419206134,8.451351268135907,0.42322729880455406,0.06938145450941939,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.8601640867744554,0.13228758157289264,31.668723340779025,0.6767347540491574,0.4096963874566946,32.75,46.047619595953144,1.6052206227571755,71.25550460381932,0.4988157599597395,2.602348690122593,15.84530708612641,0.336715233361275,0.2612862386097707,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.42337469344599277,0.32665087970923734,21.894678715950533,0.16782539522429718,0.12103183293446151,32.75,22.872944750265123,2.51494574229816,71.36400811301766,0.53057582190122,6.763457543721342,5.928899425951415,0.029971449060452994,0.42263214665631427,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.3910187660823977,0.6364792198087679,35.197977597508554,0.1305547932061833,0.3897897534672239,1.4,5.0,2.671787828075129,77.92228046809585,0.7011709790659643,7.169646622392965,9.67184312417252,0.04464242902180998,0.2421827067826211,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5112582770912997,0.7864385255747691,15.308399021211196,0.3683153988654884,0.4517315494894507,1.4,5.0,2.4649420735470695,52.11255108857668,0.550719317564076,3.4770777685138277,11.858962647101265,0.3749061392911528,0.05033016624645129,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.7504573710652662,0.405922705095428,29.946173186376893,0.5183910853440268,0.8289839318088663,1.4,8.98063353000275,1.9721100186446514,73.969364653846,0.6609966505782827,4.944558911332691,11.258103193588367,0.12342556579232453,-0.2016190150882099,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.20332239310022143,0.3277246366151013,14.412182308106402,0.567951756196665,0.3512448618486659,1.4,5.0,2.8306522241111636,55.292623681000514,0.5096062316669447,2.4621959094487846,18.105565651585515,0.9138503000227297,-0.08159141809550348,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.737181378332072,0.42996859913876595,26.915583767641387,0.3468096124607256,0.3335907427960247,32.75,44.656940778517715,1.934709634617064,73.1838440401386,0.6102645779907969,5.811586693999607,14.821497864067503,0.19361858553628097,0.38242529578124224,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.40416423976699156,0.6592478469028665,33.41830596868277,0.29539606566590443,0.8492156910359432,32.75,21.32341092525084,2.569794959828372,76.26061528808361,0.7615357153626989,4.984609425374957,11.728955862993192,0.04423218387902497,0.5130266033045726,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5923240384173207,0.5986086441871793,15.90913062648221,0.9332694880920496,0.27586940293982437,32.75,32.4794370047513,2.2993964218930194,57.923256754559496,0.5933210642975322,2.42900032165269,8.126860577056107,0.4596558006006565,0.3192286672538993,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.441838886124192,0.4962436536615352,18.440545258949086,0.2953957279495894,0.6282018820408708,1.4,5.0,2.4017528165201947,60.61104206737547,0.6310979131042708,5.213981148605258,9.381404105055955,0.2528912486952702,0.1215829534524404,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.868706696640321,0.4219003881341322,40.90379355444891,0.17413241745612262,0.34397034162911544,32.75,44.814841077571636,1.5145743516266583,82.16592650751859,0.6761920225897816,2.7524369898275483,15.334425463938306,0.1711459718185436,0.4221070346185195,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5699392138627762,0.15263223009122717,19.717088954898756,0.37351369794800465,0.9063103007161363,1.4,5.0,2.155093371443785,64.23959998513628,0.5669988460979466,7.085490313626058,8.295625658838116,0.28043747971609395,0.07820294274472805,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.4367053519454023,0.44962368307034367,13.631130206601966,0.3234841829428969,0.22066243350206016,1.4,5.0,2.369297394572259,52.53562497387748,0.4497822868731041,2.914558717115669,8.212234805101092,0.35428667292283655,0.010801524293781894,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5018253885059696,0.5154469459323318,22.566224608297762,0.4295616809052191,0.7015444554872128,32.75,25.559686314404754,2.265020472603395,66.2901262452753,0.6189965789744822,5.576312531721677,8.061716627085694,0.45483873802959657,0.3590664939335222,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5643419319842701,0.3857475139709801,45.535317731667966,0.6113423627355579,0.5450576983393218,32.75,32.8587790369809,2.2957458160104465,79.69459143954286,0.6413448727289903,3.856062709909076,15.828901502617127,0.11003495418791377,0.46069084057147736,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5784282572419521,0.41340983947022114,36.363737339637254,0.5928331399243755,0.9308370377669637,32.75,33.86075361420053,2.255710669632959,76.96658331641537,0.5578401382876598,2.4068539393292108,8.792273202049342,0.07848531505660711,0.42156400302201114,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6202019973634114,0.8716754164553487,31.866504169522035,0.6784608968736672,0.9446507940194057,1.4,5.0,2.2348160087921607,73.24174488062424,0.8493941768540586,6.9953110200837445,12.141689021987812,0.06273167340840348,0.2274361274367696,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5497752627708297,0.27432801821113717,41.93594561691496,0.19101656355267377,0.7643282903815363,1.4,5.0,1.9386231077782472,82.98182476988006,0.6704622470899599,7.772832357474593,9.296494295540905,0.06949831507962587,0.19292009968409707,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.32965401334260547,0.6429544372967314,35.087115501210846,0.09134992759458035,0.14311045905199876,32.75,19.496841095862486,2.757494239731703,77.14332427919189,0.6088375846399294,3.2890558978016107,13.724437593623858,0.08827511263757501,0.46245127607713143,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.4955571726557343,0.5025494150071809,40.823527054618935,0.7617288197556081,0.47210624989403904,32.75,30.66317383374363,2.4145378685220824,82.05962891820658,0.429479201281928,5.050682027207095,8.523581336511572,0.12312054122083327,0.36053151188880866,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6470653399745374,0.7774006547312545,34.97196608335502,0.24543737564685797,0.8190616757958757,1.4,5.0,2.2213153459917114,76.27666578863274,0.8427711977976209,5.638163519202639,9.602442268006055,0.0625967323476854,0.26410577299531834,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.4428187509793599,0.5996951102079228,42.841797166489485,0.3340985035007041,0.624634961982142,1.4,5.0,2.5298938577157233,83.15013510691409,0.780566278251727,5.569161237356558,4.888193070868507,0.05363298939214239,0.2601221857897291,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6576450047517405,0.17047811693258869,33.712310669582365,0.4601117429682244,0.8410724541357089,1.4,5.575349677729173,1.9336403651098704,78.47286976348337,0.6486411130527041,10.376981066009007,14.2615024492829,0.07834208923476492,0.10313166236294982,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5550749012732497,0.8005827658483193,20.06524503563756,0.6946757315095746,0.7694295889959314,1.4,5.0,2.3238957842112136,63.353290411669875,0.749780849796457,5.467976948741123,12.803049569836922,0.4574307966284462,0.10780425431333235,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.5151615749173617,0.5713129131790726,11.56248942834557,0.1972259870594027,0.3316644325717501,1.4,5.0,2.2611703493618065,48.010038721886225,0.7003244368270174,3.788419895111917,6.501821006781119,0.280660334729716,0.12435768954189738,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.7410630228063348,0.8386253858247007,14.002169382962235,0.8621620384858514,0.22555884143445576,32.75,36.99661573963657,1.9732782758387541,49.50741072768332,0.7168077399636438,4.49486032838308,14.407010555197548,0.38692518142404897,0.34239539303912914,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.271898968898515,0.321020793703965,29.472939853481098,0.3393746007723827,0.3403075094114038,1.4,5.0,2.7337612742777906,72.59113432433556,0.4570398608884811,3.9441967316483644,12.126780976406781,0.46627665565793835,0.0339516133131522,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.4419486562776561,0.3219940044825992,46.92719846260919,0.9343964235551608,0.6763504919482207,32.75,30.836986021247235,2.423659521131474,80.10185401934677,0.6004512204787343,3.5507361951364325,11.050167948768063,0.22222551690743522,0.40023851243415137,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.7471885935486042,0.9432662735540809,38.8595440765395,0.3068713066897623,0.4829584785280141,32.75,42.2350224348754,2.1176500714984456,79.23728971222044,0.8403434199038765,6.321791970758243,10.750075562639285,0.04584142118098055,0.5348152488150033,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.8428078661045655,0.6385680327542473,39.46682146784743,0.7030877141764225,0.08946338390797075,1.4,17.47729551062252,1.6600032231760067,80.79119522854646,0.5557529760193257,4.676271181959644,17.810634690953698,0.21225331357278288,-1.0,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.9157587975474721,0.9726438224940603,35.22391063398452,0.3890022008019522,0.7182292836975643,1.4,15.049482078794993,1.6229628241268161,76.08004498732207,0.6575191630084011,2.317588363237509,15.092978669371142,0.232818555623859,-0.7440764810707812,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5580568848541286,0.39728025623447666,44.33254904027903,0.8029289622865274,0.0902271798111769,32.75,36.49794646657494,2.1797340584563143,78.29444810124438,0.6332024008954007,3.2441430248717857,11.798670596023662,0.08722180054177907,0.42393897919353246,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.623263580738487,0.836144337984331,37.94745414259853,0.4661659331812386,0.41837383548310497,1.4,5.810662460529392,2.1625714753049956,74.05720212695925,0.7358552866734852,5.400242134773452,12.564391673735955,0.09776599714264828,0.11949814146822654,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6807884523577068,0.6128614316970074,19.81780961310489,0.8334786973521114,0.46605593670936646,32.75,36.42475473307135,2.0754350016238523,63.581794207569935,0.63028776126565,2.5765216830019035,10.742421206653107,0.4800406286634607,0.3259902928450898,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.7540120435453255,0.4414610602387621,28.980326836488786,0.7285447626543583,0.5027241663903278,1.4,8.906721701327681,1.761532495180611,73.15470060181856,0.5630769542064066,3.6180538300411995,11.397741837889184,0.059005123927688544,-0.25491028291701406,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6000947095479618,0.37767808931261654,25.365033860041013,0.5774257362257607,0.1751817994163704,1.4,11.314220723766582,2.220598935162024,71.88617151093547,0.6216512294167774,10.829752020314805,6.692045622035922,0.06038302715742884,-0.40412711916183913,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.6981838277513708,0.2651532472100729,16.284851088132328,0.27499093669202956,0.7230111631775992,32.75,42.618237125854904,1.8412017903041786,61.349642978385525,0.7498825513868629,4.733954617749373,10.719939189540709,0.2211629165260994,0.42389635076924426,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6235638080711235,0.7426474260672888,18.450328460146505,0.28388094715481915,0.8144350072893112,1.4,5.0,2.338306890297117,64.40549084345339,0.797092457568069,7.11501906666168,14.287682392387133,0.3385141773912216,0.1821798874852513,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.6335558307053403,0.7917549272576455,20.835957952842676,0.9422798823803098,0.6781104966103768,1.4,5.987115641376521,2.2517060162880007,64.9230154415967,0.8318698409056393,7.755777743116213,11.359456199729504,0.4496637885811877,0.038322124336811744,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.40306092209598726,0.5982478235266445,16.598459269706876,0.8828491972699243,0.9059635887269939,32.75,22.082069003240733,2.4801898170574823,58.13771924729631,0.6424631369719189,3.7940190376366805,6.858501149229908,0.3692448004762243,0.32969619704289344,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.4973258048998042,0.5960166615883259,18.25771917095779,0.1745765507813584,0.28175057544157334,1.4,5.0,2.558588123801245,64.53294534609722,0.7312037664911262,4.60301294070851,13.548606592297663,0.27545066771604637,0.1845846302708056,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.46635692830754893,0.6980415430285295,44.82294771890364,0.23365806447125614,0.19465708449810043,1.4,5.0,2.50472968999888,77.40675570462432,0.6752506537222966,8.15051757112532,10.442507946181479,0.03977614062480757,0.21454566310253398,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.3597767274274366,0.3243553271932603,23.043089911955107,0.14613294761692452,0.1105657349695478,32.75,25.18671780614437,2.561389916727508,66.29321219559725,0.38974615731815077,4.964524500733635,11.546061202272911,0.20942848164583316,0.3381786812714422,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,pulmonary_reference,0.28574316412625356,0.8917168047265509,41.445634204169245,0.23120401866686757,0.6993677623226496,1.4,5.0,2.8771881165663142,77.61811663398527,0.838972766228725,10.315583848346837,16.696322038073557,0.39009246902096023,0.23575277126687627,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.4822196002252563,0.8967841497205211,12.446817884448949,0.31121382039706286,0.1958965434773094,32.75,27.837841981533046,2.561296117744168,53.034713741504284,0.6328173128381485,3.020222113992684,10.519396076870498,0.2954652995425646,0.3991402615174689,0,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5077788277701984,0.7755958673364172,47.30875680452757,0.8038642385976893,0.8943632822673382,32.75,29.277395470347106,2.4767310182401925,78.30221226012137,0.7236314705037441,9.318361873014927,4.475715393799751,0.09735817110539771,0.47609525699556915,1,scenario_model_generated_from_literature_calibrated_priors
hydrodynamic_only,aortic_high_pressure,0.5668059321644547,0.15080535105749399,39.06208616900629,0.13566402589357734,0.5885154288742459,32.75,28.802679042319372,2.0386064144194145,78.65305605946585,0.4731113279553339,5.2487483975122355,14.23739845207058,0.03833027555311419,0.4107631471047864,1,scenario_model_generated_from_literature_calibrated_priors
